,State,year_month,counts,Census,counts per million
1896,NC,2019-06,2827.0,10439388.0,27.080131517288176
1897,NC,2019-07,3504.0,10439388.0,33.56518600515662
1898,NC,2019-08,4016.0,10439388.0,38.46968806983704
1899,NC,2019-09,2893.0,10439388.0,27.712352486563386
1900,NC,2019-10,4799.0,10439388.0,45.97012775078386
1901,NC,2019-11,3863.0,10439388.0,37.00408491378997
1902,NC,2019-12,3065.0,10439388.0,29.35995864891697
1917,KS,2016-05,0.0,2937880.0,0.0
1918,KS,2016-06,49.0,2937880.0,1.6678693479651994
1919,KS,2016-07,97.0,2937880.0,3.301700545971925
1920,KS,2016-08,139.0,2937880.0,4.731302844227811
1921,KS,2016-09,93.0,2937880.0,3.1655479461380316
1922,KS,2016-10,122.0,2937880.0,4.152654294933762
1923,KS,2016-11,144.0,2937880.0,4.901493594020178
1924,KS,2016-12,118.0,2937880.0,4.016501695099868
1925,KS,2017-01,128.0,2937880.0,4.3568831946846025
1926,KS,2017-02,89.0,2937880.0,3.0293953463041374
1927,KS,2017-03,141.0,2937880.0,4.7993791441447575
1928,KS,2017-04,118.0,2937880.0,4.016501695099868
1929,KS,2017-05,110.0,2937880.0,3.7441964954320803
1930,KS,2017-06,87.0,2937880.0,2.9613190463871906
1931,KS,2017-07,131.0,2937880.0,4.458997644560022
1932,KS,2017-08,263.0,2937880.0,8.95203343907852
1933,KS,2017-09,163.0,2937880.0,5.548218443231174
1934,KS,2017-10,160.0,2937880.0,5.446103993355753
1935,KS,2017-11,156.0,2937880.0,5.309951393521859
1936,KS,2017-12,188.0,2937880.0,6.39917219219301
1937,KS,2018-01,262.0,2937880.0,8.917995289120045
1938,KS,2018-02,208.0,2937880.0,7.079935191362479
1939,KS,2018-03,226.0,2937880.0,7.692621890615002
1940,KS,2018-04,184.0,2937880.0,6.263019592359115
1941,KS,2018-05,182.0,2937880.0,6.1949432924421695
1942,KS,2018-06,135.0,2937880.0,4.595150244393916
1943,KS,2018-07,137.0,2937880.0,4.663226544310864
1944,KS,2018-08,194.0,2937880.0,6.60340109194385
1945,KS,2018-09,204.0,2937880.0,6.943782591528585
1946,KS,2018-10,236.0,2937880.0,8.033003390199736
1947,KS,2018-11,273.0,2937880.0,9.292414938663253
1948,KS,2018-12,155.0,2937880.0,5.2759132435633855
1949,KS,2019-01,213.0,2937880.0,7.250125941154846
1950,KS,2019-02,226.0,2937880.0,7.692621890615002
1951,KS,2019-03,156.0,2937880.0,5.309951393521859
1952,KS,2019-04,159.0,2937880.0,5.412065843397279
1953,KS,2019-05,162.0,2937880.0,5.5141802932727
1954,KS,2019-06,156.0,2937880.0,5.309951393521859
1955,KS,2019-07,172.0,2937880.0,5.854561792857434
1956,KS,2019-08,148.0,2937880.0,5.037646193854072
1957,KS,2019-09,155.0,2937880.0,5.2759132435633855
1958,KS,2019-10,166.0,2937880.0,5.650332893106594
1959,KS,2019-11,144.0,2937880.0,4.901493594020178
1960,KS,2019-12,138.0,2937880.0,4.697264694269337
1975,MN,2016-05,1.0,5706494.0,0.017523894706627224
1976,MN,2016-06,107.0,5706494.0,1.8750567336091126
1977,MN,2016-07,316.0,5706494.0,5.537550727294202
1978,MN,2016-08,463.0,5706494.0,8.113563249168404
1979,MN,2016-09,345.0,5706494.0,6.045743673786391
1980,MN,2016-10,413.0,5706494.0,7.237368513837043
1981,MN,2016-11,415.0,5706494.0,7.2724163032502975
1982,MN,2016-12,500.0,5706494.0,8.76194735331361
1983,MN,2017-01,491.0,5706494.0,8.604232300953965
1984,MN,2017-02,224.0,5706494.0,3.9253524142844975
1985,MN,2017-03,248.0,5706494.0,4.345925887243551
1986,MN,2017-04,295.0,5706494.0,5.169548938455031
1987,MN,2017-05,307.0,5706494.0,5.379835674934557
1988,MN,2017-06,335.0,5706494.0,5.870504726720119
1989,MN,2017-07,538.0,5706494.0,9.427855352165444
1990,MN,2017-08,1627.0,5706494.0,28.51137668768249
1991,MN,2017-09,1489.0,5706494.0,26.093079218167933
1992,MN,2017-10,1360.0,5706494.0,23.832496801013022
1993,MN,2017-11,1289.0,5706494.0,22.58830027684249
1994,MN,2017-12,2225.0,5706494.0,38.990665722245566
1995,MN,2018-01,2245.0,5706494.0,39.34114361637811
1996,MN,2018-02,1865.0,5706494.0,32.68206362785977
1997,MN,2018-03,1540.0,5706494.0,26.986797848205924
1998,MN,2018-04,1775.0,5706494.0,31.104913104263318
1999,MN,2018-05,1350.0,5706494.0,23.65725785394675
2000,MN,2018-06,1405.0,5706494.0,24.621072062811248
2001,MN,2018-07,1361.0,5706494.0,23.85002069571965
2002,MN,2018-08,1673.0,5706494.0,29.317475844187342
2003,MN,2018-09,1544.0,5706494.0,27.05689342703243
2004,MN,2018-10,1681.0,5706494.0,29.45766700184036
2005,MN,2018-11,1876.0,5706494.0,32.874826469632666
2006,MN,2018-12,1896.0,5706494.0,33.22530436376521
2007,MN,2019-01,2360.0,5706494.0,41.35639150764025
2008,MN,2019-02,2640.0,5706494.0,46.26308202549586
2009,MN,2019-03,1792.0,5706494.0,31.40281931427598
2010,MN,2019-04,1509.0,5706494.0,26.44355711230048
2011,MN,2019-05,1362.0,5706494.0,23.867544590426274
2012,MN,2019-06,1362.0,5706494.0,23.867544590426274
2013,MN,2019-07,1347.0,5706494.0,23.60468616982687
2014,MN,2019-08,1500.0,5706494.0,26.28584205994083
2015,MN,2019-09,1433.0,5706494.0,25.11174111459681
2016,MN,2019-10,4364.0,5706494.0,76.4742764997212
2017,MN,2019-11,3547.0,5706494.0,62.15725452440676
2018,MN,2019-12,6308.0,5706494.0,110.5407278094045
2033,LA,2016-05,0.0,4657757.0,0.0
2034,LA,2016-06,44.0,4657757.0,0.9446607025656341
2035,LA,2016-07,134.0,4657757.0,2.8769212305407947
2036,LA,2016-08,204.0,4657757.0,4.37979053007703
2037,LA,2016-09,118.0,4657757.0,2.533408247789655
2038,LA,2016-10,96.0,4657757.0,2.061077896506838
2039,LA,2016-11,136.0,4657757.0,2.919860353384687
2040,LA,2016-12,117.0,4657757.0,2.5119386863677087
2041,LA,2017-01,129.0,4657757.0,2.7695734234310634
2042,LA,2017-02,120.0,4657757.0,2.576347370633547
2043,LA,2017-03,161.0,4657757.0,3.456599388933343
2044,LA,2017-04,127.0,4657757.0,2.726634300587171
2045,LA,2017-05,28.0,4657757.0,0.6011477198144944
2046,LA,2017-06,0.0,4657757.0,0.0
2047,LA,2017-07,323.0,4657757.0,6.934668339288632
2048,LA,2017-08,2828.0,4657757.0,60.71591970126393
2049,LA,2017-09,2815.0,4657757.0,60.43681540277864
2050,LA,2017-10,2473.0,4657757.0,53.09422539647303
2051,LA,2017-11,1727.0,4657757.0,37.07793257570114
2052,LA,2017-12,1501.0,4657757.0,32.22581169434129
2053,LA,2018-01,1519.0,4657757.0,32.61226379993632
2054,LA,2018-02,1462.0,4657757.0,31.388498798885387
2055,LA,2018-03,1887.0,4657757.0,40.51306240321253
2056,LA,2018-04,2098.0,4657757.0,45.043139863243184
2057,LA,2018-05,2392.0,4657757.0,51.355190921295375
2058,LA,2018-06,1580.0,4657757.0,33.92190704667504
2059,LA,2018-07,1319.0,4657757.0,28.318351515547075
2060,LA,2018-08,1768.0,4657757.0,37.95818459400093
2061,LA,2018-09,1654.0,4657757.0,35.51065459189906
2062,LA,2018-10,1724.0,4657757.0,37.0135238914353
2063,LA,2018-11,1556.0,4657757.0,33.406637572548334
2064,LA,2018-12,1465.0,4657757.0,31.452907483151225
2065,LA,2019-01,1532.0,4657757.0,32.89136809842162
2066,LA,2019-02,1460.0,4657757.0,31.345559676041493
2067,LA,2019-03,1650.0,4657757.0,35.42477634621128
2068,LA,2019-04,1651.0,4657757.0,35.44624590763322
2069,LA,2019-05,1653.0,4657757.0,35.48918503047712
2070,LA,2019-06,1487.0,4657757.0,31.92523783443404
2071,LA,2019-07,1535.0,4657757.0,32.955776782687465
2072,LA,2019-08,1845.0,4657757.0,39.61134082349079
2073,LA,2019-09,1975.0,4657757.0,42.40238380834381
2074,LA,2019-10,1551.0,4657757.0,33.2992897654386
2075,LA,2019-11,1397.0,4657757.0,29.99297730645888
2076,LA,2019-12,1238.0,4657757.0,26.579317040369432
2091,OK,2016-05,0.0,3959353.0,0.0
2092,OK,2016-06,14.0,3959353.0,0.3535931249373319
2093,OK,2016-07,41.0,3959353.0,1.0355227230307578
2094,OK,2016-08,103.0,3959353.0,2.6014351334675134
2095,OK,2016-09,105.0,3959353.0,2.6519484370299895
2096,OK,2016-10,90.0,3959353.0,2.2730986603114194
2097,OK,2016-11,94.0,3959353.0,2.3741252674363715
2098,OK,2016-12,123.0,3959353.0,3.1065681690922733
2099,OK,2017-01,71.0,3959353.0,1.7932222764678978
2100,OK,2017-02,87.0,3959353.0,2.1973287049677057
2101,OK,2017-03,68.0,3959353.0,1.7174523211241837
2102,OK,2017-04,98.0,3959353.0,2.4751518745613237
2103,OK,2017-05,84.0,3959353.0,2.1215587496239916
2104,OK,2017-06,79.0,3959353.0,1.9952754907178016
2105,OK,2017-07,267.0,3959353.0,6.743526025590544
2106,OK,2017-08,1783.0,3959353.0,45.03261012594734
2107,OK,2017-09,1959.0,3959353.0,49.47778083944524
2108,OK,2017-10,1743.0,3959353.0,44.022344054697825
2109,OK,2017-11,1630.0,3959353.0,41.16834240341793
2110,OK,2017-12,1892.0,3959353.0,47.78558517010229
2111,OK,2018-01,1782.0,3959353.0,45.0073534741661
2112,OK,2018-02,1560.0,3959353.0,39.40037677873127
2113,OK,2018-03,1721.0,3959353.0,43.46669771551059
2114,OK,2018-04,1716.0,3959353.0,43.3404144566044
2115,OK,2018-05,2001.0,3959353.0,50.538560214257224
2116,OK,2018-06,1465.0,3959353.0,37.00099485951366
2117,OK,2018-07,1731.0,3959353.0,43.719264233322974
2118,OK,2018-08,1914.0,3959353.0,48.34123150928952
2119,OK,2018-09,1418.0,3959353.0,35.81393222579548
2120,OK,2018-10,1749.0,3959353.0,44.17388396538525
2121,OK,2018-11,1860.0,3959353.0,46.97737231310267
2122,OK,2018-12,1569.0,3959353.0,39.62768664476241
2123,OK,2019-01,1982.0,3959353.0,50.058683830413706
2124,OK,2019-02,1670.0,3959353.0,42.17860847466745
2125,OK,2019-03,1717.0,3959353.0,43.36567110838564
2126,OK,2019-04,2191.0,3959353.0,55.337324052692445
2127,OK,2019-05,2066.0,3959353.0,52.1802425800377
2128,OK,2019-06,1705.0,3959353.0,43.06259128701078
2129,OK,2019-07,1807.0,3959353.0,45.63876976869706
2130,OK,2019-08,1968.0,3959353.0,49.70509070547637
2131,OK,2019-09,1391.0,3959353.0,35.13200262770205
2132,OK,2019-10,1391.0,3959353.0,35.13200262770205
2133,OK,2019-11,1388.0,3959353.0,35.056232672358334
2134,OK,2019-12,1207.0,3959353.0,30.48477869995426
2149,AR,2016-05,0.0,3011524.0,0.0
2150,AR,2016-06,6.0,3011524.0,0.19923467320864782
2151,AR,2016-07,3.0,3011524.0,0.09961733660432391
2152,AR,2016-08,2.0,3011524.0,0.06641155773621595
2153,AR,2016-09,3.0,3011524.0,0.09961733660432391
2154,AR,2016-10,6.0,3011524.0,0.19923467320864782
2155,AR,2016-11,3.0,3011524.0,0.09961733660432391
2156,AR,2016-12,3.0,3011524.0,0.09961733660432391
2157,AR,2017-01,9.0,3011524.0,0.2988520098129718
2158,AR,2017-02,17.0,3011524.0,0.5644982407578355
2159,AR,2017-03,15.0,3011524.0,0.4980866830216196
2160,AR,2017-04,16.0,3011524.0,0.5312924618897276
2161,AR,2017-05,4.0,3011524.0,0.1328231154724319
2162,AR,2017-06,0.0,3011524.0,0.0
2163,AR,2017-07,2.0,3011524.0,0.06641155773621595
2164,AR,2017-08,16.0,3011524.0,0.5312924618897276
2165,AR,2017-09,15.0,3011524.0,0.4980866830216196
2166,AR,2017-10,16.0,3011524.0,0.5312924618897276
2167,AR,2017-11,9.0,3011524.0,0.2988520098129718
2168,AR,2017-12,15.0,3011524.0,0.4980866830216196
2169,AR,2018-01,23.0,3011524.0,0.7637329139664835
2170,AR,2018-02,57.0,3011524.0,1.8927293954821545
2171,AR,2018-03,31.0,3011524.0,1.0293791449113472
2172,AR,2018-04,52.0,3011524.0,1.7267005011416148
2173,AR,2018-05,47.0,3011524.0,1.5606716068010746
2174,AR,2018-06,29.0,3011524.0,0.9629675871751312
2175,AR,2018-07,18.0,3011524.0,0.5977040196259436
2176,AR,2018-08,35.0,3011524.0,1.1622022603837792
2177,AR,2018-09,67.0,3011524.0,2.224787184163234
2178,AR,2018-10,64.0,3011524.0,2.1251698475589103
2179,AR,2018-11,95.0,3011524.0,3.1545489924702577
2180,AR,2018-12,80.0,3011524.0,2.6564623094486377
2181,AR,2019-01,85.0,3011524.0,2.822491203789178
2182,AR,2019-02,112.0,3011524.0,3.7190472332280935
2183,AR,2019-03,65.0,3011524.0,2.1583756264270186
2184,AR,2019-04,107.0,3011524.0,3.553018338887553
2185,AR,2019-05,113.0,3011524.0,3.752253012096201
2186,AR,2019-06,104.0,3011524.0,3.4534010022832295
2187,AR,2019-07,81.0,3011524.0,2.689668088316746
2188,AR,2019-08,50.0,3011524.0,1.6602889434053987
2189,AR,2019-09,65.0,3011524.0,2.1583756264270186
2190,AR,2019-10,96.0,3011524.0,3.187754771338365
2191,AR,2019-11,53.0,3011524.0,1.7599062800097227
2192,AR,2019-12,60.0,3011524.0,1.9923467320864785
2207,UT,2016-05,0.0,3271616.0,0.0
2208,UT,2016-06,58.0,3271616.0,1.772824194526497
2209,UT,2016-07,221.0,3271616.0,6.755071499833722
2210,UT,2016-08,164.0,3271616.0,5.012813239695612
2211,UT,2016-09,87.0,3271616.0,2.659236291789745
2212,UT,2016-10,148.0,3271616.0,4.523758289481406
2213,UT,2016-11,158.0,3271616.0,4.829417633365285
2214,UT,2016-12,132.0,3271616.0,4.0347033392672005
2215,UT,2017-01,159.0,3271616.0,4.859983567753672
2216,UT,2017-02,94.0,3271616.0,2.8731978325084606
2217,UT,2017-03,100.0,3271616.0,3.056593438838788
2218,UT,2017-04,65.0,3271616.0,1.9867857352452123
2219,UT,2017-05,138.0,3271616.0,4.218098945597528
2220,UT,2017-06,173.0,3271616.0,5.287906649191103
2221,UT,2017-07,232.0,3271616.0,7.091296778105988
2222,UT,2017-08,810.0,3271616.0,24.758406854594185
2223,UT,2017-09,912.0,3271616.0,27.87613216220975
2224,UT,2017-10,702.0,3271616.0,21.45728594064829
2225,UT,2017-11,620.0,3271616.0,18.950879320800485
2226,UT,2017-12,644.0,3271616.0,19.684461746121794
2227,UT,2018-01,638.0,3271616.0,19.50106613979147
2228,UT,2018-02,951.0,3271616.0,29.06820360335687
2229,UT,2018-03,604.0,3271616.0,18.461824370586278
2230,UT,2018-04,635.0,3271616.0,19.409368336626304
2231,UT,2018-05,711.0,3271616.0,21.73237935014378
2232,UT,2018-06,651.0,3271616.0,19.898423286840508
2233,UT,2018-07,564.0,3271616.0,17.239186995050765
2234,UT,2018-08,725.0,3271616.0,22.16030243158121
2235,UT,2018-09,741.0,3271616.0,22.64935738179542
2236,UT,2018-10,891.0,3271616.0,27.2342475400536
2237,UT,2018-11,1456.0,3271616.0,44.50400046949275
2238,UT,2018-12,2587.0,3271616.0,79.07407226275944
2239,UT,2019-01,2341.0,3271616.0,71.55485240321602
2240,UT,2019-02,2172.0,3271616.0,66.38920949157848
2241,UT,2019-03,1927.0,3271616.0,58.90055556642344
2242,UT,2019-04,1791.0,3271616.0,54.743588489602686
2243,UT,2019-05,2078.0,3271616.0,63.51601165907002
2244,UT,2019-06,1885.0,3271616.0,57.616786322111146
2245,UT,2019-07,1843.0,3271616.0,56.333017077798864
2246,UT,2019-08,2328.0,3271616.0,71.15749525616698
2247,UT,2019-09,1829.0,3271616.0,55.90509399636143
2248,UT,2019-10,2273.0,3271616.0,69.47636886480565
2249,UT,2019-11,1874.0,3271616.0,57.28056104383889
2250,UT,2019-12,2273.0,3271616.0,69.47636886480565
2265,CO,2016-05,0.0,5773714.0,0.0
2266,CO,2016-06,63.0,5773714.0,1.09115207299842
2267,CO,2016-07,194.0,5773714.0,3.360055589868151
2268,CO,2016-08,233.0,5773714.0,4.035530682676696
2269,CO,2016-09,217.0,5773714.0,3.7584126958834467
2270,CO,2016-10,217.0,5773714.0,3.7584126958834467
2271,CO,2016-11,201.0,5773714.0,3.4812947090901973
2272,CO,2016-12,199.0,5773714.0,3.446654960741041
2273,CO,2017-01,178.0,5773714.0,3.082937603074901
2274,CO,2017-02,133.0,5773714.0,2.3035432652188867
2275,CO,2017-03,138.0,5773714.0,2.3901426360917775
2276,CO,2017-04,170.0,5773714.0,2.9443786096782762
2277,CO,2017-05,218.0,5773714.0,3.7757325700580253
2278,CO,2017-06,207.0,5773714.0,3.5852139541376657
2279,CO,2017-07,253.0,5773714.0,4.381928166168259
2280,CO,2017-08,1209.0,5773714.0,20.93972787706492
2281,CO,2017-09,1179.0,5773714.0,20.420131651827575
2282,CO,2017-10,1281.0,5773714.0,22.18675881763454
2283,CO,2017-11,1068.0,5773714.0,18.49762561844941
2284,CO,2017-12,1058.0,5773714.0,18.324426876703626
2285,CO,2018-01,1139.0,5773714.0,19.727336684844452
2286,CO,2018-02,1147.0,5773714.0,19.865895678241078
2287,CO,2018-03,1085.0,5773714.0,18.792063479417234
2288,CO,2018-04,956.0,5773714.0,16.55779971089666
2289,CO,2018-05,1230.0,5773714.0,21.303445234731058
2290,CO,2018-06,1004.0,5773714.0,17.38915367127641
2291,CO,2018-07,866.0,5773714.0,14.99901103518463
2292,CO,2018-08,1249.0,5773714.0,21.63252284404804
2293,CO,2018-09,1290.0,5773714.0,22.342637685205744
2294,CO,2018-10,1323.0,5773714.0,22.91419353296682
2295,CO,2018-11,1531.0,5773714.0,26.516727361279063
2296,CO,2018-12,1302.0,5773714.0,22.550476175300684
2297,CO,2019-01,1750.0,5773714.0,30.309779805511667
2298,CO,2019-02,1300.0,5773714.0,22.515836426951527
2299,CO,2019-03,1330.0,5773714.0,23.035432652188867
2300,CO,2019-04,1490.0,5773714.0,25.806612520121366
2301,CO,2019-05,1652.0,5773714.0,28.61243213640302
2302,CO,2019-06,1427.0,5773714.0,24.715460447122943
2303,CO,2019-07,1449.0,5773714.0,25.096497678963658
2304,CO,2019-08,1559.0,5773714.0,27.00168383816725
2305,CO,2019-09,1148.0,5773714.0,19.883215552415653
2306,CO,2019-10,1681.0,5773714.0,29.114708487465784
2307,CO,2019-11,1549.0,5773714.0,26.82848509642147
2308,CO,2019-12,1255.0,5773714.0,21.73644208909551
2323,AZ,2016-05,0.0,7151502.0,0.0
2324,AZ,2016-06,123.0,7151502.0,1.719918417138106
2325,AZ,2016-07,416.0,7151502.0,5.816959849832944
2326,AZ,2016-08,451.0,7151502.0,6.306367529506389
2327,AZ,2016-09,377.0,7151502.0,5.271619863911106
2328,AZ,2016-10,491.0,7151502.0,6.865690591990326
2329,AZ,2016-11,483.0,7151502.0,6.753825979493539
2330,AZ,2016-12,429.0,7151502.0,5.998739845140224
2331,AZ,2017-01,305.0,7151502.0,4.264838351440019
2332,AZ,2017-02,294.0,7151502.0,4.111024509256937
2333,AZ,2017-03,399.0,7151502.0,5.579247548277271
2334,AZ,2017-04,266.0,7151502.0,3.719498365518181
2335,AZ,2017-05,438.0,7151502.0,6.12458753419911
2336,AZ,2017-06,316.0,7151502.0,4.418652193623101
2337,AZ,2017-07,518.0,7151502.0,7.243233659166983
2338,AZ,2017-08,2087.0,7151502.0,29.182680785099407
2339,AZ,2017-09,2297.0,7151502.0,32.11912686314008
2340,AZ,2017-10,1790.0,7151502.0,25.02970704615618
2341,AZ,2017-11,1872.0,7151502.0,26.176319324248247
2342,AZ,2017-12,1745.0,7151502.0,24.40046860086175
2343,AZ,2018-01,2167.0,7151502.0,30.30132691006728
2344,AZ,2018-02,1720.0,7151502.0,24.050891686809287
2345,AZ,2018-03,1633.0,7151502.0,22.834364025906723
2346,AZ,2018-04,1706.0,7151502.0,23.85512861493991
2347,AZ,2018-05,1938.0,7151502.0,27.099202377346746
2348,AZ,2018-06,1629.0,7151502.0,22.778431719658332
2349,AZ,2018-07,1639.0,7151502.0,22.918262485279314
2350,AZ,2018-08,2397.0,7151502.0,33.51743451934992
2351,AZ,2018-09,1786.0,7151502.0,24.973774739907782
2352,AZ,2018-10,1924.0,7151502.0,26.903439305477367
2353,AZ,2018-11,2253.0,7151502.0,31.503871494407747
2354,AZ,2018-12,1906.0,7151502.0,26.651743927359593
2355,AZ,2019-01,2074.0,7151502.0,29.00090078979213
2356,AZ,2019-02,1712.0,7151502.0,23.939027074312502
2357,AZ,2019-03,1825.0,7151502.0,25.51911472582962
2358,AZ,2019-04,1881.0,7151502.0,26.302167013307134
2359,AZ,2019-05,1961.0,7151502.0,27.420813138275008
2360,AZ,2019-06,1849.0,7151502.0,25.854708563319985
2361,AZ,2019-07,2215.0,7151502.0,30.972514585048007
2362,AZ,2019-08,2599.0,7151502.0,36.3420159848938
2363,AZ,2019-09,2373.0,7151502.0,33.181840681859555
2364,AZ,2019-10,2321.0,7151502.0,32.45472070063044
2365,AZ,2019-11,1975.0,7151502.0,27.616576210144384
2366,AZ,2019-12,1744.0,7151502.0,24.38648552429965
2381,NM,2016-05,0.0,2117522.0,0.0
2382,NM,2016-06,6.0,2117522.0,0.2833500667289407
2383,NM,2016-07,24.0,2117522.0,1.1334002669157628
2384,NM,2016-08,20.0,2117522.0,0.9445002224298024
2385,NM,2016-09,20.0,2117522.0,0.9445002224298024
2386,NM,2016-10,22.0,2117522.0,1.0389502446727825
2387,NM,2016-11,34.0,2117522.0,1.605650378130664
2388,NM,2016-12,27.0,2117522.0,1.2750753002802333
2389,NM,2017-01,16.0,2117522.0,0.7556001779438419
2390,NM,2017-02,16.0,2117522.0,0.7556001779438419
2391,NM,2017-03,20.0,2117522.0,0.9445002224298024
2392,NM,2017-04,29.0,2117522.0,1.3695253225232134
2393,NM,2017-05,40.0,2117522.0,1.8890004448596047
2394,NM,2017-06,50.0,2117522.0,2.361250556074506
2395,NM,2017-07,58.0,2117522.0,2.7390506450464267
2396,NM,2017-08,169.0,2117522.0,7.98102687953183
2397,NM,2017-09,173.0,2117522.0,8.16992692401779
2398,NM,2017-10,204.0,2117522.0,9.633902268783984
2399,NM,2017-11,179.0,2117522.0,8.453276990746732
2400,NM,2017-12,186.0,2117522.0,8.783852068597161
2401,NM,2018-01,154.0,2117522.0,7.272651712709479
2402,NM,2018-02,197.0,2117522.0,9.303327190933553
2403,NM,2018-03,192.0,2117522.0,9.067202135326102
2404,NM,2018-04,154.0,2117522.0,7.272651712709479
2405,NM,2018-05,217.0,2117522.0,10.247827413363357
2406,NM,2018-06,160.0,2117522.0,7.556001779438419
2407,NM,2018-07,93.0,2117522.0,4.391926034298581
2408,NM,2018-08,174.0,2117522.0,8.217151935139281
2409,NM,2018-09,195.0,2117522.0,9.208877168690574
2410,NM,2018-10,195.0,2117522.0,9.208877168690574
2411,NM,2018-11,217.0,2117522.0,10.247827413363357
2412,NM,2018-12,164.0,2117522.0,7.74490182392438
2413,NM,2019-01,181.0,2117522.0,8.54772701298971
2414,NM,2019-02,159.0,2117522.0,7.508776768316929
2415,NM,2019-03,145.0,2117522.0,6.847626612616067
2416,NM,2019-04,153.0,2117522.0,7.225426701587988
2417,NM,2019-05,118.0,2117522.0,5.572551312335834
2418,NM,2019-06,171.0,2117522.0,8.07547690177481
2419,NM,2019-07,112.0,2117522.0,5.289201245606893
2420,NM,2019-08,107.0,2117522.0,5.053076189999443
2421,NM,2019-09,91.0,2117522.0,4.297476012055601
2422,NM,2019-10,122.0,2117522.0,5.761451356821794
2423,NM,2019-11,129.0,2117522.0,6.092026434672225
2424,NM,2019-12,128.0,2117522.0,6.0448014235507355
2439,NV,2016-05,0.0,3104614.0,0.0
2440,NV,2016-06,65.0,3104614.0,2.093658019966411
2441,NV,2016-07,237.0,3104614.0,7.633799242031376
2442,NV,2016-08,285.0,3104614.0,9.17988516446811
2443,NV,2016-09,165.0,3104614.0,5.314670358376275
2444,NV,2016-10,192.0,3104614.0,6.184343689746939
2445,NV,2016-11,250.0,3104614.0,8.052530846024657
2446,NV,2016-12,160.0,3104614.0,5.153619741455781
2447,NV,2017-01,193.0,3104614.0,6.216553813131037
2448,NV,2017-02,143.0,3104614.0,4.606047643926105
2449,NV,2017-03,113.0,3104614.0,3.639743942403146
2450,NV,2017-04,86.0,3104614.0,2.7700706110324824
2451,NV,2017-05,171.0,3104614.0,5.507931098680866
2452,NV,2017-06,193.0,3104614.0,6.216553813131037
2453,NV,2017-07,170.0,3104614.0,5.475720975296768
2454,NV,2017-08,289.0,3104614.0,9.308725658004505
2455,NV,2017-09,304.0,3104614.0,9.791877508765985
2456,NV,2017-10,265.0,3104614.0,8.535682696786138
2457,NV,2017-11,339.0,3104614.0,10.919231827209437
2458,NV,2017-12,237.0,3104614.0,7.633799242031376
2459,NV,2018-01,156.0,3104614.0,5.024779247919387
2460,NV,2018-02,258.0,3104614.0,8.310211833097448
2461,NV,2018-03,203.0,3104614.0,6.538655046972024
2462,NV,2018-04,196.0,3104614.0,6.313184183283333
2463,NV,2018-05,212.0,3104614.0,6.828546157428911
2464,NV,2018-06,236.0,3104614.0,7.6015891186472775
2465,NV,2018-07,210.0,3104614.0,6.764125910660714
2466,NV,2018-08,262.0,3104614.0,8.439052326633842
2467,NV,2018-09,200.0,3104614.0,6.442024676819727
2468,NV,2018-10,222.0,3104614.0,7.150647391269898
2469,NV,2018-11,250.0,3104614.0,8.052530846024657
2470,NV,2018-12,257.0,3104614.0,8.27800170971335
2471,NV,2019-01,290.0,3104614.0,9.340935781388604
2472,NV,2019-02,365.0,3104614.0,11.756695035196001
2473,NV,2019-03,213.0,3104614.0,6.86075628081301
2474,NV,2019-04,159.0,3104614.0,5.121409618071683
2475,NV,2019-05,230.0,3104614.0,7.408328378342685
2476,NV,2019-06,224.0,3104614.0,7.215067638038095
2477,NV,2019-07,261.0,3104614.0,8.406842203249743
2478,NV,2019-08,301.0,3104614.0,9.69524713861369
2479,NV,2019-09,256.0,3104614.0,8.24579158632925
2480,NV,2019-10,247.0,3104614.0,7.955900475872363
2481,NV,2019-11,213.0,3104614.0,6.86075628081301
2482,NV,2019-12,243.0,3104614.0,7.8270599823359674
2497,MS,2016-05,0.0,2961279.0,0.0
2498,MS,2016-06,26.0,2961279.0,0.8779989997565241
2499,MS,2016-07,55.0,2961279.0,1.8573055764080317
2500,MS,2016-08,88.0,2961279.0,2.971688922252851
2501,MS,2016-09,60.0,2961279.0,2.026151537899671
2502,MS,2016-10,55.0,2961279.0,1.8573055764080317
2503,MS,2016-11,59.0,2961279.0,1.9923823456013432
2504,MS,2016-12,59.0,2961279.0,1.9923823456013432
2505,MS,2017-01,78.0,2961279.0,2.633996999269572
2506,MS,2017-02,65.0,2961279.0,2.1949974993913104
2507,MS,2017-03,91.0,2961279.0,3.0729964991478345
2508,MS,2017-04,78.0,2961279.0,2.633996999269572
2509,MS,2017-05,17.0,2961279.0,0.5740762690715735
2510,MS,2017-06,0.0,2961279.0,0.0
2511,MS,2017-07,8.0,2961279.0,0.2701535383866228
2512,MS,2017-08,152.0,2961279.0,5.132917229345833
2513,MS,2017-09,147.0,2961279.0,4.964071267854194
2514,MS,2017-10,101.0,2961279.0,3.4106884221311127
2515,MS,2017-11,134.0,2961279.0,4.525071767975932
2516,MS,2017-12,166.0,2961279.0,5.605685921522423
2517,MS,2018-01,198.0,2961279.0,6.686300075068914
2518,MS,2018-02,236.0,2961279.0,7.969529382405373
2519,MS,2018-03,197.0,2961279.0,6.652530882770587
2520,MS,2018-04,192.0,2961279.0,6.483684921278948
2521,MS,2018-05,204.0,2961279.0,6.888915228858881
2522,MS,2018-06,165.0,2961279.0,5.571916729224095
