State,year_month,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,TimeOfDay_Day,TimeOfDay_Night,TimeOfDay_Noon,Severity_1.0,Severity_2.0,Severity_3.0,Severity_4.0,AccidentDuration_High,AccidentDuration_Low,AccidentDuration_Moderate,AccidentDuration_Very High,AccidentDuration_Very Low,Pressure_High,Pressure_Low,Pressure_Moderate,Temperature_High,Temperature_Low,Temperature_Moderate,Temperature_VeryHigh,Temperature_VeryLow,Temperature_VeryVeryLow,Humidity_High,Humidity_Low,Humidity_Moderate,WindSpeed_Calm,WindSpeed_FreshBreeze,WindSpeed_GentleBreeze,WindSpeed_ModerateBreeze,WindSpeed_StrongBreeze,Month,Year
IL,2017-08,278.0,269.0,41.0,32.0,368.0,413.0,421.0,626.0,411.0,785.0,0.0,1195.0,559.0,68.0,5.0,675.0,169.0,755.0,218.0,55.0,0.0,1767.0,404.0,76.0,1342.0,0.0,0.0,0.0,1549.0,0.0,273.0,791.0,34.0,770.0,227.0,0.0,08,2017
IL,2017-09,387.0,240.0,74.0,62.0,296.0,341.0,310.0,687.0,367.0,656.0,0.0,1178.0,483.0,49.0,27.0,325.0,64.0,552.0,742.0,224.0,0.0,1486.0,306.0,271.0,1133.0,0.0,0.0,0.0,1291.0,2.0,417.0,801.0,16.0,716.0,177.0,0.0,09,2017
IL,2017-10,374.0,426.0,103.0,69.0,365.0,505.0,405.0,837.0,559.0,851.0,0.0,1632.0,552.0,63.0,5.0,731.0,50.0,633.0,828.0,375.0,2.0,1870.0,45.0,1236.0,965.0,0.0,1.0,0.0,1820.0,37.0,390.0,775.0,67.0,945.0,458.0,2.0,10,2017
IL,2017-11,309.0,362.0,72.0,47.0,441.0,349.0,480.0,709.0,580.0,771.0,0.0,1415.0,597.0,48.0,5.0,620.0,55.0,622.0,758.0,987.0,12.0,1061.0,0.0,1801.0,16.0,0.0,243.0,0.0,1831.0,2.0,227.0,857.0,65.0,783.0,354.0,1.0,11,2017
IL,2017-12,358.0,327.0,74.0,81.0,279.0,303.0,339.0,698.0,470.0,593.0,0.0,1180.0,486.0,95.0,2.0,207.0,46.0,756.0,750.0,403.0,50.0,1308.0,0.0,812.0,81.0,0.0,819.0,49.0,1565.0,1.0,195.0,436.0,149.0,809.0,298.0,69.0,12,2017
IL,2018-01,235.0,387.0,67.0,60.0,342.0,561.0,654.0,1051.0,594.0,661.0,0.0,1525.0,671.0,110.0,4.0,226.0,67.0,797.0,1212.0,1372.0,30.0,904.0,0.0,790.0,8.0,0.0,1367.0,141.0,2239.0,0.0,67.0,595.0,134.0,1052.0,516.0,9.0,01,2018
IL,2018-02,367.0,473.0,65.0,48.0,342.0,490.0,347.0,778.0,560.0,794.0,0.0,1595.0,501.0,36.0,4.0,764.0,134.0,473.0,757.0,1346.0,3.0,783.0,0.0,811.0,45.0,0.0,1218.0,58.0,1838.0,4.0,290.0,785.0,46.0,965.0,330.0,6.0,02,2018
IL,2018-03,427.0,340.0,73.0,48.0,430.0,358.0,282.0,663.0,477.0,818.0,0.0,1390.0,517.0,51.0,35.0,671.0,151.0,475.0,626.0,548.0,0.0,1410.0,0.0,1687.0,0.0,0.0,271.0,0.0,1451.0,35.0,472.0,541.0,93.0,888.0,430.0,6.0,03,2018
IL,2018-04,238.0,377.0,56.0,67.0,289.0,240.0,298.0,815.0,407.0,343.0,0.0,944.0,550.0,71.0,24.0,138.0,77.0,585.0,741.0,342.0,1.0,1222.0,2.0,1139.0,125.0,0.0,299.0,0.0,1163.0,94.0,308.0,375.0,91.0,725.0,371.0,3.0,04,2018
IL,2018-05,325.0,247.0,46.0,64.0,385.0,392.0,355.0,838.0,461.0,515.0,4.0,1122.0,620.0,68.0,45.0,211.0,129.0,599.0,830.0,52.0,0.0,1762.0,268.0,513.0,1033.0,0.0,0.0,0.0,1364.0,37.0,413.0,682.0,50.0,833.0,238.0,11.0,05,2018
IL,2018-06,339.0,343.0,83.0,53.0,298.0,344.0,300.0,779.0,437.0,544.0,1.0,1118.0,554.0,87.0,10.0,153.0,67.0,576.0,954.0,3.0,0.0,1757.0,262.0,177.0,1321.0,0.0,0.0,0.0,1582.0,0.0,178.0,623.0,13.0,913.0,210.0,1.0,06,2018
IL,2018-07,318.0,423.0,74.0,75.0,308.0,384.0,290.0,837.0,436.0,599.0,0.0,1261.0,545.0,66.0,3.0,151.0,44.0,369.0,1305.0,197.0,0.0,1675.0,684.0,15.0,1173.0,0.0,0.0,0.0,1408.0,12.0,452.0,811.0,10.0,890.0,161.0,0.0,07,2018
IL,2018-08,423.0,285.0,94.0,52.0,378.0,323.0,429.0,892.0,504.0,588.0,1.0,1414.0,508.0,61.0,0.0,173.0,55.0,241.0,1515.0,45.0,0.0,1939.0,525.0,43.0,1415.0,1.0,0.0,0.0,1776.0,1.0,207.0,1000.0,22.0,798.0,162.0,2.0,08,2018
IL,2018-09,386.0,349.0,70.0,56.0,459.0,431.0,418.0,1063.0,437.0,669.0,0.0,1556.0,544.0,69.0,3.0,134.0,54.0,17.0,1961.0,306.0,0.0,1863.0,350.0,304.0,1515.0,0.0,0.0,0.0,1830.0,0.0,339.0,990.0,25.0,933.0,220.0,1.0,09,2018
IL,2018-10,480.0,542.0,80.0,52.0,415.0,589.0,591.0,1157.0,563.0,1029.0,0.0,2078.0,602.0,69.0,6.0,44.0,141.0,2.0,2556.0,763.0,0.0,1986.0,126.0,2031.0,588.0,0.0,4.0,0.0,2282.0,4.0,463.0,982.0,81.0,1262.0,409.0,15.0,10,2018
IL,2018-11,448.0,506.0,85.0,82.0,370.0,457.0,302.0,987.0,596.0,667.0,0.0,1525.0,678.0,47.0,1.0,89.0,79.0,7.0,2074.0,638.0,15.0,1597.0,0.0,1496.0,2.0,0.0,752.0,0.0,2233.0,0.0,17.0,742.0,123.0,970.0,372.0,43.0,11,2018
IL,2018-12,264.0,380.0,75.0,43.0,259.0,228.0,254.0,632.0,376.0,495.0,0.0,982.0,465.0,56.0,2.0,118.0,36.0,4.0,1343.0,481.0,13.0,1009.0,0.0,1090.0,1.0,0.0,412.0,0.0,1472.0,0.0,31.0,547.0,30.0,665.0,260.0,1.0,12,2018
IL,2019-01,345.0,388.0,158.0,39.0,394.0,354.0,377.0,1050.0,505.0,500.0,0.0,1240.0,746.0,69.0,3.0,86.0,53.0,6.0,1907.0,858.0,12.0,1185.0,0.0,611.0,0.0,0.0,1204.0,240.0,2027.0,0.0,28.0,661.0,107.0,909.0,374.0,4.0,01,2019
IL,2019-02,347.0,308.0,57.0,58.0,244.0,385.0,299.0,934.0,402.0,362.0,0.0,1184.0,452.0,62.0,3.0,104.0,70.0,3.0,1518.0,724.0,11.0,963.0,0.0,624.0,0.0,0.0,1074.0,0.0,1672.0,0.0,26.0,585.0,52.0,746.0,306.0,9.0,02,2019
IL,2019-03,308.0,237.0,87.0,36.0,273.0,294.0,284.0,886.0,360.0,273.0,0.0,975.0,456.0,88.0,146.0,106.0,271.0,141.0,855.0,765.0,55.0,699.0,0.0,1024.0,20.0,0.0,456.0,19.0,1322.0,17.0,180.0,510.0,64.0,579.0,352.0,14.0,03,2019
IL,2019-04,269.0,386.0,71.0,48.0,255.0,351.0,286.0,983.0,357.0,326.0,0.0,1059.0,500.0,107.0,248.0,134.0,364.0,202.0,718.0,0.0,1484.0,182.0,1.0,1405.0,228.0,0.0,32.0,0.0,1315.0,64.0,287.0,604.0,157.0,489.0,388.0,28.0,04,2019
IL,2019-05,368.0,203.0,61.0,58.0,397.0,254.0,436.0,944.0,414.0,419.0,0.0,1098.0,563.0,116.0,218.0,147.0,386.0,198.0,828.0,0.0,1729.0,48.0,52.0,924.0,801.0,0.0,0.0,0.0,1596.0,5.0,176.0,620.0,43.0,632.0,472.0,10.0,05,2019
IL,2019-06,238.0,296.0,105.0,65.0,297.0,313.0,223.0,684.0,377.0,476.0,0.0,947.0,529.0,61.0,257.0,107.0,290.0,277.0,606.0,0.0,1491.0,46.0,191.0,279.0,1067.0,0.0,0.0,0.0,1186.0,40.0,311.0,641.0,54.0,504.0,337.0,1.0,06,2019
IL,2019-07,189.0,275.0,76.0,66.0,161.0,291.0,304.0,503.0,363.0,496.0,0.0,728.0,541.0,93.0,308.0,90.0,203.0,230.0,531.0,0.0,1305.0,57.0,570.0,3.0,789.0,0.0,0.0,0.0,1084.0,0.0,278.0,627.0,14.0,508.0,213.0,0.0,07,2019
IL,2019-08,255.0,222.0,66.0,67.0,332.0,243.0,237.0,516.0,358.0,548.0,0.0,778.0,574.0,70.0,182.0,262.0,255.0,185.0,538.0,0.0,1348.0,74.0,284.0,22.0,1116.0,0.0,0.0,0.0,1153.0,2.0,267.0,745.0,31.0,472.0,174.0,0.0,08,2019
IL,2019-09,267.0,249.0,53.0,72.0,192.0,227.0,206.0,517.0,372.0,377.0,0.0,680.0,515.0,71.0,205.0,191.0,227.0,180.0,463.0,0.0,1208.0,58.0,153.0,62.0,1051.0,0.0,0.0,0.0,1178.0,0.0,88.0,591.0,28.0,463.0,179.0,5.0,09,2019
IL,2019-10,259.0,287.0,73.0,54.0,442.0,385.0,371.0,783.0,487.0,601.0,0.0,1156.0,661.0,54.0,229.0,281.0,340.0,239.0,782.0,0.0,1572.0,299.0,7.0,1378.0,466.0,0.0,20.0,0.0,1683.0,1.0,187.0,780.0,103.0,563.0,401.0,24.0,10,2019
IL,2019-11,426.0,424.0,67.0,39.0,289.0,343.0,317.0,1104.0,404.0,397.0,0.0,1392.0,486.0,27.0,342.0,375.0,459.0,289.0,440.0,0.0,1048.0,857.0,0.0,1064.0,2.0,0.0,839.0,0.0,1725.0,3.0,177.0,821.0,94.0,539.0,424.0,27.0,11,2019
IL,2019-12,311.0,362.0,67.0,78.0,292.0,449.0,326.0,1068.0,460.0,357.0,0.0,1255.0,575.0,55.0,318.0,266.0,463.0,212.0,626.0,0.0,1313.0,572.0,0.0,1028.0,6.0,0.0,851.0,0.0,1801.0,0.0,84.0,710.0,45.0,632.0,487.0,11.0,12,2019
MO,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
MO,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
MO,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
MO,2016-04,2.0,3.0,0.0,0.0,7.0,0.0,5.0,5.0,6.0,6.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,16.0,0.0,12.0,5.0,0.0,0.0,0.0,10.0,2.0,5.0,6.0,1.0,5.0,5.0,0.0,04,2016
MO,2016-05,2.0,5.0,0.0,0.0,5.0,4.0,5.0,6.0,5.0,10.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,6.0,15.0,0.0,0.0,0.0,18.0,1.0,2.0,15.0,0.0,4.0,1.0,1.0,05,2016
MO,2016-06,19.0,28.0,6.0,10.0,54.0,37.0,40.0,67.0,37.0,90.0,0.0,116.0,68.0,10.0,0.0,5.0,17.0,147.0,25.0,1.0,0.0,193.0,116.0,3.0,72.0,3.0,0.0,0.0,112.0,3.0,79.0,93.0,5.0,69.0,24.0,3.0,06,2016
MO,2016-07,83.0,75.0,41.0,24.0,74.0,67.0,108.0,170.0,97.0,205.0,0.0,273.0,184.0,15.0,1.0,30.0,42.0,351.0,48.0,7.0,4.0,461.0,264.0,6.0,202.0,0.0,0.0,0.0,416.0,0.0,56.0,254.0,7.0,183.0,25.0,3.0,07,2016
MO,2016-08,122.0,145.0,21.0,12.0,92.0,128.0,118.0,288.0,121.0,229.0,0.0,373.0,247.0,18.0,11.0,45.0,15.0,455.0,112.0,10.0,1.0,627.0,290.0,9.0,337.0,2.0,0.0,0.0,571.0,0.0,67.0,402.0,3.0,203.0,30.0,0.0,08,2016
MO,2016-09,179.0,64.0,22.0,14.0,111.0,82.0,89.0,270.0,106.0,185.0,4.0,316.0,221.0,20.0,35.0,17.0,16.0,392.0,101.0,32.0,1.0,528.0,150.0,50.0,361.0,0.0,0.0,0.0,448.0,12.0,101.0,276.0,3.0,207.0,75.0,0.0,09,2016
MO,2016-10,76.0,118.0,15.0,17.0,93.0,79.0,149.0,217.0,139.0,191.0,0.0,342.0,180.0,25.0,3.0,26.0,60.0,405.0,53.0,133.0,6.0,408.0,48.0,196.0,303.0,0.0,0.0,0.0,474.0,2.0,71.0,261.0,10.0,220.0,53.0,3.0,10,2016
MO,2016-11,94.0,123.0,10.0,20.0,95.0,150.0,131.0,276.0,132.0,215.0,0.0,344.0,242.0,37.0,3.0,74.0,12.0,455.0,79.0,191.0,31.0,401.0,23.0,386.0,212.0,0.0,2.0,0.0,496.0,5.0,122.0,265.0,17.0,267.0,73.0,1.0,11,2016
MO,2016-12,197.0,90.0,31.0,43.0,116.0,88.0,113.0,273.0,186.0,219.0,1.0,396.0,219.0,62.0,1.0,45.0,7.0,548.0,77.0,358.0,3.0,317.0,0.0,405.0,3.0,0.0,265.0,5.0,546.0,15.0,117.0,298.0,14.0,291.0,75.0,0.0,12,2016
MO,2017-01,100.0,89.0,25.0,17.0,184.0,126.0,86.0,278.0,154.0,195.0,0.0,323.0,277.0,27.0,1.0,31.0,8.0,460.0,127.0,137.0,14.0,476.0,0.0,416.0,15.0,0.0,195.0,1.0,593.0,0.0,34.0,238.0,22.0,259.0,105.0,3.0,01,2017
MO,2017-02,92.0,69.0,10.0,12.0,88.0,135.0,115.0,209.0,135.0,177.0,0.0,278.0,227.0,16.0,1.0,32.0,5.0,362.0,121.0,86.0,24.0,411.0,1.0,279.0,195.0,0.0,46.0,0.0,312.0,68.0,141.0,175.0,16.0,247.0,82.0,1.0,02,2017
MO,2017-03,125.0,100.0,35.0,21.0,118.0,86.0,149.0,253.0,145.0,236.0,0.0,322.0,276.0,36.0,0.0,29.0,2.0,446.0,157.0,249.0,2.0,383.0,10.0,426.0,143.0,0.0,55.0,0.0,425.0,78.0,131.0,180.0,33.0,277.0,139.0,5.0,03,2017
MO,2017-04,81.0,87.0,19.0,16.0,80.0,100.0,143.0,188.0,111.0,227.0,0.0,283.0,220.0,23.0,0.0,12.0,3.0,360.0,151.0,71.0,62.0,393.0,26.0,216.0,284.0,0.0,0.0,0.0,366.0,25.0,135.0,178.0,26.0,234.0,83.0,5.0,04,2017
MO,2017-05,96.0,75.0,21.0,10.0,71.0,109.0,76.0,167.0,109.0,182.0,0.0,253.0,182.0,23.0,1.0,13.0,12.0,335.0,97.0,0.0,6.0,452.0,93.0,108.0,257.0,0.0,0.0,0.0,296.0,4.0,158.0,141.0,35.0,184.0,89.0,9.0,05,2017
MO,2017-06,100.0,87.0,7.0,6.0,96.0,85.0,84.0,168.0,121.0,176.0,0.0,237.0,202.0,26.0,1.0,16.0,3.0,340.0,105.0,10.0,0.0,455.0,246.0,12.0,207.0,0.0,0.0,0.0,306.0,14.0,145.0,188.0,16.0,193.0,67.0,1.0,06,2017
MO,2017-07,81.0,72.0,13.0,19.0,106.0,60.0,88.0,197.0,117.0,125.0,0.0,226.0,177.0,36.0,1.0,21.0,14.0,319.0,84.0,0.0,2.0,437.0,248.0,6.0,176.0,9.0,0.0,0.0,364.0,5.0,70.0,220.0,2.0,177.0,40.0,0.0,07,2017
MO,2017-08,121.0,139.0,24.0,19.0,148.0,167.0,198.0,381.0,180.0,255.0,0.0,362.0,416.0,38.0,1.0,64.0,35.0,362.0,354.0,3.0,2.0,811.0,226.0,18.0,572.0,0.0,0.0,0.0,694.0,1.0,121.0,479.0,2.0,299.0,35.0,1.0,08,2017
MO,2017-09,136.0,119.0,31.0,25.0,145.0,126.0,94.0,295.0,150.0,231.0,0.0,353.0,298.0,25.0,27.0,55.0,62.0,241.0,291.0,70.0,0.0,606.0,174.0,93.0,409.0,0.0,0.0,0.0,481.0,8.0,187.0,364.0,4.0,249.0,58.0,1.0,09,2017
MO,2017-10,119.0,165.0,22.0,27.0,130.0,165.0,124.0,296.0,175.0,281.0,0.0,391.0,344.0,17.0,85.0,25.0,33.0,228.0,381.0,163.0,1.0,588.0,45.0,305.0,396.0,0.0,6.0,0.0,566.0,23.0,163.0,230.0,29.0,356.0,134.0,3.0,10,2017
MO,2017-11,95.0,108.0,42.0,31.0,159.0,87.0,176.0,234.0,159.0,305.0,0.0,297.0,369.0,32.0,15.0,66.0,4.0,282.0,331.0,290.0,14.0,394.0,2.0,554.0,124.0,0.0,18.0,0.0,450.0,42.0,206.0,207.0,25.0,362.0,100.0,4.0,11,2017
MO,2017-12,162.0,102.0,67.0,55.0,110.0,134.0,130.0,292.0,161.0,307.0,0.0,306.0,411.0,43.0,0.0,136.0,32.0,312.0,280.0,246.0,4.0,510.0,0.0,495.0,43.0,0.0,221.0,1.0,525.0,30.0,205.0,242.0,48.0,338.0,124.0,8.0,12,2017
MO,2018-01,66.0,152.0,52.0,53.0,122.0,158.0,167.0,383.0,154.0,233.0,0.0,285.0,443.0,42.0,4.0,179.0,7.0,299.0,281.0,437.0,10.0,323.0,0.0,393.0,43.0,0.0,322.0,12.0,589.0,44.0,137.0,262.0,29.0,313.0,161.0,5.0,01,2018
MO,2018-02,124.0,153.0,49.0,49.0,166.0,143.0,126.0,348.0,179.0,283.0,0.0,285.0,491.0,34.0,12.0,79.0,24.0,286.0,409.0,429.0,3.0,378.0,1.0,430.0,122.0,0.0,257.0,0.0,680.0,14.0,116.0,251.0,36.0,368.0,154.0,1.0,02,2018
MO,2018-03,176.0,158.0,70.0,33.0,187.0,123.0,102.0,309.0,158.0,382.0,0.0,260.0,549.0,40.0,16.0,114.0,18.0,273.0,428.0,226.0,1.0,622.0,0.0,776.0,52.0,0.0,21.0,0.0,615.0,56.0,178.0,232.0,39.0,390.0,184.0,4.0,03,2018
MO,2018-04,115.0,146.0,41.0,58.0,157.0,95.0,129.0,316.0,164.0,261.0,0.0,246.0,465.0,30.0,13.0,272.0,13.0,209.0,234.0,155.0,24.0,562.0,28.0,443.0,227.0,0.0,43.0,0.0,460.0,88.0,193.0,201.0,39.0,344.0,148.0,9.0,04,2018
MO,2018-05,144.0,99.0,39.0,39.0,162.0,126.0,160.0,357.0,170.0,242.0,0.0,262.0,470.0,37.0,2.0,373.0,2.0,256.0,136.0,0.0,3.0,766.0,243.0,19.0,507.0,0.0,0.0,0.0,580.0,12.0,177.0,310.0,5.0,320.0,130.0,4.0,05,2018
MO,2018-06,127.0,99.0,55.0,40.0,76.0,98.0,98.0,241.0,124.0,228.0,0.0,180.0,387.0,26.0,2.0,172.0,21.0,198.0,200.0,0.0,1.0,592.0,283.0,21.0,287.0,2.0,0.0,0.0,458.0,2.0,133.0,255.0,2.0,265.0,69.0,2.0,06,2018
MO,2018-07,83.0,113.0,24.0,54.0,90.0,99.0,77.0,254.0,103.0,183.0,1.0,191.0,304.0,44.0,1.0,57.0,19.0,105.0,358.0,30.0,3.0,507.0,267.0,6.0,267.0,0.0,0.0,0.0,423.0,5.0,112.0,320.0,0.0,205.0,15.0,0.0,07,2018
MO,2018-08,121.0,71.0,30.0,25.0,115.0,120.0,159.0,357.0,116.0,168.0,0.0,256.0,325.0,60.0,2.0,55.0,28.0,116.0,440.0,12.0,0.0,629.0,213.0,9.0,419.0,0.0,0.0,0.0,542.0,1.0,98.0,351.0,11.0,221.0,57.0,1.0,08,2018
MO,2018-09,120.0,83.0,60.0,43.0,94.0,85.0,144.0,339.0,111.0,179.0,1.0,264.0,339.0,25.0,2.0,93.0,15.0,1.0,518.0,42.0,2.0,585.0,153.0,64.0,412.0,0.0,0.0,0.0,531.0,0.0,98.0,304.0,2.0,277.0,46.0,0.0,09,2018
MO,2018-10,154.0,143.0,58.0,40.0,94.0,148.0,181.0,437.0,161.0,220.0,0.0,288.0,491.0,39.0,0.0,127.0,15.0,0.0,676.0,224.0,1.0,593.0,66.0,466.0,286.0,0.0,0.0,0.0,705.0,16.0,97.0,401.0,15.0,322.0,77.0,3.0,10,2018
MO,2018-11,208.0,225.0,39.0,54.0,162.0,134.0,126.0,431.0,241.0,276.0,0.0,380.0,503.0,65.0,0.0,86.0,52.0,6.0,804.0,401.0,8.0,539.0,0.0,585.0,26.0,0.0,337.0,0.0,897.0,1.0,50.0,430.0,27.0,379.0,109.0,3.0,11,2018
MO,2018-12,110.0,168.0,45.0,33.0,108.0,100.0,85.0,302.0,171.0,176.0,0.0,220.0,396.0,33.0,0.0,145.0,34.0,2.0,468.0,292.0,13.0,344.0,0.0,525.0,8.0,0.0,116.0,0.0,595.0,2.0,52.0,308.0,13.0,261.0,65.0,2.0,12,2018
MO,2019-01,114.0,106.0,62.0,62.0,181.0,118.0,149.0,419.0,188.0,185.0,0.0,265.0,467.0,60.0,0.0,196.0,40.0,11.0,545.0,395.0,0.0,397.0,0.0,422.0,35.0,0.0,325.0,10.0,739.0,0.0,53.0,308.0,28.0,343.0,107.0,6.0,01,2019
MO,2019-02,167.0,92.0,61.0,51.0,252.0,145.0,244.0,597.0,199.0,216.0,0.0,434.0,519.0,59.0,5.0,249.0,113.0,14.0,631.0,307.0,7.0,698.0,0.0,485.0,19.0,0.0,508.0,0.0,983.0,1.0,28.0,377.0,20.0,468.0,143.0,4.0,02,2019
MO,2019-03,156.0,110.0,65.0,50.0,138.0,144.0,128.0,440.0,141.0,210.0,0.0,335.0,415.0,41.0,72.0,186.0,151.0,118.0,264.0,386.0,32.0,373.0,0.0,594.0,74.0,0.0,122.0,1.0,645.0,9.0,137.0,290.0,29.0,324.0,132.0,16.0,03,2019
MO,2019-04,144.0,184.0,36.0,22.0,171.0,266.0,136.0,460.0,157.0,342.0,0.0,421.0,494.0,44.0,135.0,157.0,199.0,182.0,286.0,0.0,779.0,180.0,39.0,552.0,367.0,0.0,1.0,0.0,676.0,49.0,234.0,379.0,51.0,312.0,212.0,5.0,04,2019
MO,2019-05,165.0,89.0,52.0,61.0,178.0,157.0,156.0,412.0,148.0,298.0,0.0,353.0,471.0,34.0,159.0,59.0,145.0,233.0,262.0,0.0,740.0,118.0,110.0,220.0,528.0,0.0,0.0,0.0,717.0,0.0,141.0,397.0,20.0,295.0,144.0,2.0,05,2019
MO,2019-06,122.0,133.0,50.0,43.0,128.0,112.0,123.0,300.0,155.0,256.0,0.0,282.0,392.0,37.0,140.0,53.0,124.0,186.0,208.0,0.0,588.0,123.0,205.0,21.0,485.0,0.0,0.0,0.0,576.0,7.0,128.0,338.0,8.0,240.0,121.0,4.0,06,2019
MO,2019-07,78.0,196.0,21.0,31.0,72.0,138.0,144.0,312.0,124.0,244.0,0.0,273.0,371.0,36.0,130.0,43.0,158.0,163.0,186.0,0.0,547.0,133.0,318.0,3.0,359.0,0.0,0.0,0.0,577.0,0.0,103.0,378.0,6.0,203.0,93.0,0.0,07,2019
MO,2019-08,122.0,110.0,33.0,43.0,115.0,105.0,101.0,341.0,99.0,189.0,0.0,237.0,374.0,18.0,114.0,80.0,127.0,145.0,163.0,0.0,539.0,90.0,216.0,2.0,411.0,0.0,0.0,0.0,568.0,0.0,61.0,368.0,4.0,191.0,65.0,1.0,08,2019
MO,2019-09,82.0,97.0,47.0,62.0,64.0,100.0,108.0,285.0,76.0,199.0,0.0,188.0,357.0,15.0,123.0,67.0,157.0,110.0,103.0,0.0,397.0,163.0,230.0,7.0,323.0,0.0,0.0,0.0,456.0,0.0,104.0,269.0,7.0,197.0,86.0,1.0,09,2019
MO,2019-10,104.0,109.0,72.0,46.0,145.0,166.0,160.0,442.0,120.0,240.0,0.0,311.0,461.0,30.0,137.0,103.0,191.0,211.0,160.0,0.0,551.0,251.0,20.0,463.0,287.0,0.0,32.0,0.0,654.0,17.0,131.0,352.0,19.0,291.0,138.0,2.0,10,2019
MO,2019-11,142.0,143.0,79.0,38.0,70.0,94.0,74.0,330.0,87.0,223.0,0.0,207.0,407.0,26.0,106.0,54.0,165.0,188.0,127.0,0.0,333.0,307.0,0.0,504.0,45.0,0.0,91.0,0.0,517.0,9.0,114.0,299.0,35.0,194.0,106.0,6.0,11,2019
MO,2019-12,94.0,168.0,42.0,89.0,91.0,107.0,100.0,311.0,113.0,267.0,0.0,225.0,440.0,26.0,125.0,99.0,188.0,164.0,115.0,0.0,422.0,269.0,0.0,405.0,22.0,0.0,264.0,0.0,592.0,1.0,98.0,352.0,19.0,229.0,86.0,5.0,12,2019
WI,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
WI,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
WI,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
WI,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
WI,2016-05,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,05,2016
WI,2016-06,9.0,14.0,3.0,7.0,19.0,26.0,21.0,36.0,20.0,43.0,0.0,63.0,9.0,27.0,0.0,0.0,0.0,99.0,0.0,7.0,0.0,92.0,14.0,3.0,82.0,0.0,0.0,0.0,51.0,2.0,46.0,43.0,0.0,44.0,12.0,0.0,06,2016
WI,2016-07,36.0,38.0,15.0,5.0,35.0,37.0,48.0,70.0,45.0,99.0,0.0,144.0,24.0,46.0,2.0,3.0,1.0,206.0,2.0,12.0,0.0,202.0,92.0,3.0,119.0,0.0,0.0,0.0,155.0,2.0,57.0,82.0,5.0,96.0,31.0,0.0,07,2016
WI,2016-08,40.0,48.0,7.0,15.0,50.0,54.0,65.0,102.0,64.0,113.0,0.0,205.0,21.0,53.0,1.0,0.0,1.0,276.0,1.0,9.0,0.0,270.0,98.0,4.0,177.0,0.0,0.0,0.0,243.0,0.0,36.0,146.0,3.0,115.0,15.0,0.0,08,2016
