State,year_month,Severity_1,Severity_2,Severity_3,Severity_4,Month,Year,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday
KY,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2016-02,0.0,0.0,0.0,0.0,02,2016,11.0,3.0,3.0,11.0,10.0,1.0,2.0
KY,2016-03,0.0,0.0,0.0,0.0,03,2016,21.0,23.0,26.0,31.0,10.0,3.0,7.0
KY,2016-04,0.0,0.0,0.0,0.0,04,2016,25.0,16.0,8.0,19.0,17.0,5.0,2.0
KY,2016-05,1.0,36.0,12.0,14.0,05,2016,10.0,23.0,13.0,13.0,2.0,0.0,2.0
KY,2016-06,0.0,0.0,0.0,0.0,06,2016,9.0,7.0,17.0,17.0,9.0,7.0,2.0
KY,2016-07,0.0,0.0,0.0,0.0,07,2016,27.0,29.0,23.0,29.0,22.0,2.0,6.0
KY,2016-08,0.0,0.0,0.0,0.0,08,2016,22.0,12.0,24.0,30.0,28.0,2.0,8.0
KY,2016-09,0.0,0.0,0.0,0.0,09,2016,9.0,8.0,14.0,27.0,9.0,10.0,3.0
KY,2016-10,0.0,0.0,0.0,0.0,10,2016,21.0,25.0,19.0,30.0,7.0,4.0,15.0
KY,2016-11,0.0,0.0,0.0,0.0,11,2016,28.0,50.0,13.0,7.0,16.0,4.0,5.0
KY,2016-12,0.0,0.0,0.0,0.0,12,2016,7.0,12.0,2.0,49.0,13.0,10.0,2.0
KY,2017-01,0.0,0.0,0.0,0.0,01,2017,2.0,9.0,7.0,9.0,26.0,0.0,0.0
KY,2017-02,0.0,0.0,0.0,0.0,02,2017,4.0,15.0,13.0,13.0,12.0,0.0,1.0
KY,2017-03,0.0,0.0,0.0,0.0,03,2017,13.0,14.0,31.0,19.0,21.0,0.0,2.0
KY,2017-04,0.0,0.0,0.0,0.0,04,2017,5.0,11.0,7.0,15.0,7.0,5.0,6.0
KY,2017-05,0.0,0.0,0.0,0.0,05,2017,9.0,21.0,6.0,10.0,1.0,1.0,1.0
KY,2017-06,0.0,0.0,0.0,0.0,06,2017,9.0,13.0,11.0,11.0,13.0,1.0,3.0
KY,2017-07,0.0,0.0,0.0,0.0,07,2017,16.0,18.0,17.0,44.0,45.0,2.0,0.0
KY,2017-08,0.0,0.0,0.0,0.0,08,2017,80.0,116.0,109.0,99.0,86.0,24.0,35.0
KY,2017-09,1.0,283.0,349.0,24.0,09,2017,60.0,108.0,119.0,133.0,185.0,27.0,25.0
KY,2017-10,0.0,0.0,0.0,0.0,10,2017,130.0,107.0,116.0,89.0,98.0,32.0,66.0
KY,2017-11,0.0,0.0,0.0,0.0,11,2017,67.0,70.0,55.0,53.0,37.0,24.0,22.0
KY,2017-12,1.0,269.0,299.0,17.0,12,2017,100.0,112.0,104.0,93.0,122.0,32.0,23.0
KY,2018-01,0.0,0.0,0.0,0.0,01,2018,127.0,145.0,132.0,141.0,92.0,28.0,19.0
KY,2018-02,0.0,0.0,0.0,0.0,02,2018,169.0,130.0,122.0,132.0,134.0,27.0,16.0
KY,2018-03,1.0,342.0,368.0,7.0,03,2018,120.0,126.0,131.0,171.0,138.0,15.0,17.0
KY,2018-04,0.0,0.0,0.0,0.0,04,2018,120.0,106.0,103.0,99.0,131.0,42.0,21.0
KY,2018-05,0.0,0.0,0.0,0.0,05,2018,76.0,111.0,123.0,109.0,100.0,18.0,17.0
KY,2018-06,0.0,0.0,0.0,0.0,06,2018,104.0,103.0,112.0,131.0,138.0,31.0,23.0
KY,2018-07,0.0,0.0,0.0,0.0,07,2018,108.0,152.0,72.0,84.0,143.0,29.0,38.0
KY,2018-08,0.0,0.0,0.0,0.0,08,2018,107.0,99.0,139.0,152.0,154.0,23.0,22.0
KY,2018-09,0.0,0.0,0.0,0.0,09,2018,103.0,121.0,128.0,122.0,119.0,65.0,55.0
KY,2018-10,1.0,392.0,321.0,21.0,10,2018,127.0,131.0,157.0,107.0,137.0,43.0,33.0
KY,2018-11,0.0,0.0,0.0,0.0,11,2018,120.0,143.0,132.0,79.0,109.0,60.0,30.0
KY,2018-12,1.0,208.0,327.0,18.0,12,2018,142.0,78.0,86.0,86.0,102.0,44.0,16.0
KY,2019-01,0.0,0.0,0.0,0.0,01,2019,71.0,83.0,127.0,119.0,82.0,30.0,23.0
KY,2019-02,0.0,0.0,0.0,0.0,02,2019,80.0,84.0,115.0,83.0,76.0,21.0,20.0
KY,2019-03,0.0,0.0,0.0,0.0,03,2019,72.0,78.0,73.0,73.0,111.0,30.0,22.0
KY,2019-04,0.0,0.0,0.0,0.0,04,2019,102.0,100.0,92.0,58.0,61.0,12.0,36.0
KY,2019-05,0.0,0.0,0.0,0.0,05,2019,74.0,89.0,109.0,108.0,122.0,37.0,33.0
KY,2019-06,1.0,286.0,268.0,26.0,06,2019,83.0,106.0,70.0,98.0,103.0,57.0,64.0
KY,2019-07,0.0,0.0,0.0,0.0,07,2019,109.0,126.0,127.0,68.0,77.0,21.0,21.0
KY,2019-08,0.0,0.0,0.0,0.0,08,2019,91.0,114.0,80.0,135.0,112.0,16.0,14.0
KY,2019-09,0.0,0.0,0.0,0.0,09,2019,144.0,127.0,113.0,84.0,123.0,25.0,20.0
KY,2019-10,0.0,0.0,0.0,0.0,10,2019,163.0,153.0,149.0,177.0,114.0,34.0,17.0
KY,2019-11,0.0,0.0,0.0,0.0,11,2019,131.0,123.0,125.0,108.0,140.0,47.0,15.0
KY,2019-12,0.0,0.0,0.0,0.0,12,2019,127.0,96.0,73.0,72.0,76.0,27.0,30.0
MD,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,1.0,3.0,0.0,3.0,1.0
MD,2016-04,0.0,0.0,0.0,0.0,04,2016,3.0,6.0,1.0,4.0,1.0,3.0,0.0
MD,2016-05,0.0,0.0,0.0,0.0,05,2016,4.0,6.0,2.0,5.0,1.0,0.0,1.0
MD,2016-06,2.0,214.0,223.0,52.0,06,2016,28.0,93.0,113.0,130.0,86.0,27.0,14.0
MD,2016-07,1.0,366.0,451.0,87.0,07,2016,143.0,175.0,149.0,169.0,179.0,46.0,44.0
MD,2016-08,7.0,438.0,501.0,91.0,08,2016,164.0,170.0,160.0,172.0,182.0,92.0,97.0
MD,2016-09,0.0,0.0,0.0,0.0,09,2016,117.0,152.0,144.0,208.0,203.0,82.0,82.0
MD,2016-10,3.0,467.0,641.0,76.0,10,2016,203.0,233.0,202.0,192.0,153.0,121.0,83.0
MD,2016-11,1.0,661.0,674.0,85.0,11,2016,228.0,330.0,345.0,228.0,173.0,27.0,90.0
MD,2016-12,1.0,763.0,587.0,111.0,12,2016,204.0,245.0,280.0,308.0,274.0,110.0,41.0
MD,2017-01,1.0,561.0,599.0,98.0,01,2017,243.0,339.0,192.0,184.0,196.0,53.0,52.0
MD,2017-02,4.0,453.0,562.0,83.0,02,2017,177.0,195.0,171.0,210.0,207.0,68.0,74.0
MD,2017-03,0.0,0.0,0.0,0.0,03,2017,216.0,190.0,242.0,226.0,251.0,96.0,65.0
MD,2017-04,1.0,383.0,481.0,136.0,04,2017,137.0,194.0,154.0,192.0,124.0,116.0,84.0
MD,2017-05,0.0,0.0,0.0,0.0,05,2017,150.0,152.0,143.0,136.0,114.0,83.0,85.0
MD,2017-06,0.0,0.0,0.0,0.0,06,2017,158.0,186.0,171.0,225.0,225.0,37.0,66.0
MD,2017-07,1.0,343.0,504.0,165.0,07,2017,135.0,173.0,155.0,202.0,194.0,83.0,71.0
MD,2017-08,0.0,0.0,0.0,0.0,08,2017,213.0,229.0,268.0,200.0,175.0,32.0,35.0
MD,2017-09,1.0,456.0,547.0,149.0,09,2017,184.0,201.0,211.0,235.0,212.0,63.0,47.0
MD,2017-10,0.0,0.0,0.0,0.0,10,2017,100.0,131.0,95.0,104.0,85.0,41.0,22.0
MD,2017-11,0.0,0.0,0.0,0.0,11,2017,145.0,132.0,158.0,136.0,74.0,34.0,40.0
MD,2017-12,0.0,0.0,0.0,0.0,12,2017,163.0,220.0,223.0,207.0,240.0,56.0,34.0
MD,2018-01,0.0,0.0,0.0,0.0,01,2018,167.0,239.0,263.0,174.0,173.0,20.0,26.0
MD,2018-02,0.0,0.0,0.0,0.0,02,2018,181.0,198.0,194.0,173.0,229.0,20.0,37.0
MD,2018-03,0.0,0.0,0.0,0.0,03,2018,187.0,290.0,191.0,191.0,222.0,33.0,28.0
MD,2018-04,0.0,0.0,0.0,0.0,04,2018,197.0,152.0,178.0,154.0,170.0,26.0,20.0
MD,2018-05,1.0,426.0,316.0,101.0,05,2018,116.0,185.0,186.0,151.0,141.0,33.0,32.0
MD,2018-06,0.0,0.0,0.0,0.0,06,2018,136.0,125.0,145.0,156.0,140.0,51.0,46.0
MD,2018-07,1.0,296.0,371.0,64.0,07,2018,184.0,164.0,88.0,118.0,119.0,26.0,33.0
MD,2018-08,0.0,0.0,0.0,0.0,08,2018,72.0,116.0,132.0,133.0,149.0,17.0,30.0
MD,2018-09,0.0,0.0,0.0,0.0,09,2018,151.0,163.0,120.0,109.0,88.0,60.0,48.0
MD,2018-10,0.0,0.0,0.0,0.0,10,2018,213.0,226.0,235.0,143.0,161.0,64.0,58.0
MD,2018-11,0.0,0.0,0.0,0.0,11,2018,175.0,215.0,199.0,191.0,165.0,60.0,93.0
MD,2018-12,1.0,407.0,381.0,124.0,12,2018,185.0,127.0,170.0,100.0,151.0,104.0,76.0
MD,2019-01,0.0,0.0,0.0,0.0,01,2019,181.0,243.0,217.0,179.0,186.0,66.0,105.0
MD,2019-02,0.0,0.0,0.0,0.0,02,2019,205.0,212.0,269.0,186.0,187.0,70.0,55.0
MD,2019-03,1.0,684.0,293.0,101.0,03,2019,142.0,208.0,222.0,183.0,227.0,50.0,47.0
MD,2019-04,0.0,0.0,0.0,0.0,04,2019,189.0,173.0,135.0,130.0,129.0,71.0,50.0
MD,2019-05,0.0,0.0,0.0,0.0,05,2019,142.0,140.0,215.0,182.0,209.0,56.0,75.0
MD,2019-06,0.0,0.0,0.0,0.0,06,2019,222.0,144.0,138.0,179.0,175.0,67.0,68.0
MD,2019-07,3.0,697.0,301.0,121.0,07,2019,226.0,207.0,233.0,179.0,172.0,41.0,64.0
MD,2019-08,1.0,641.0,324.0,75.0,08,2019,162.0,151.0,207.0,224.0,189.0,45.0,63.0
MD,2019-09,1.0,459.0,277.0,89.0,09,2019,161.0,157.0,134.0,102.0,152.0,58.0,62.0
MD,2019-10,0.0,0.0,0.0,0.0,10,2019,159.0,236.0,213.0,207.0,187.0,69.0,84.0
MD,2019-11,0.0,0.0,0.0,0.0,11,2019,144.0,147.0,165.0,119.0,206.0,41.0,40.0
MD,2019-12,1.0,626.0,345.0,140.0,12,2019,286.0,191.0,169.0,146.0,193.0,74.0,53.0
VA,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,2016-04,0.0,0.0,0.0,0.0,04,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,2016-05,0.0,0.0,0.0,0.0,05,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,2016-06,2.0,240.0,97.0,40.0,06,2016,35.0,90.0,106.0,71.0,64.0,5.0,8.0
VA,2016-07,0.0,0.0,0.0,0.0,07,2016,69.0,148.0,97.0,106.0,102.0,21.0,28.0
VA,2016-08,2.0,445.0,256.0,99.0,08,2016,172.0,182.0,121.0,83.0,138.0,45.0,61.0
VA,2016-09,0.0,0.0,0.0,0.0,09,2016,123.0,157.0,141.0,188.0,138.0,61.0,46.0
VA,2016-10,2.0,531.0,458.0,67.0,10,2016,222.0,228.0,203.0,137.0,147.0,64.0,57.0
VA,2016-11,2.0,731.0,626.0,96.0,11,2016,232.0,359.0,346.0,215.0,179.0,43.0,81.0
VA,2016-12,0.0,0.0,0.0,0.0,12,2016,186.0,275.0,216.0,298.0,275.0,77.0,44.0
VA,2017-01,0.0,0.0,0.0,0.0,01,2017,244.0,270.0,166.0,178.0,170.0,58.0,36.0
VA,2017-02,3.0,377.0,484.0,68.0,02,2017,158.0,192.0,161.0,150.0,188.0,43.0,40.0
VA,2017-03,0.0,0.0,0.0,0.0,03,2017,180.0,191.0,226.0,247.0,220.0,56.0,60.0
VA,2017-04,0.0,0.0,0.0,0.0,04,2017,155.0,186.0,180.0,153.0,168.0,42.0,44.0
VA,2017-05,0.0,0.0,0.0,0.0,05,2017,187.0,172.0,137.0,184.0,195.0,36.0,19.0
VA,2017-06,0.0,0.0,0.0,0.0,06,2017,137.0,176.0,152.0,177.0,223.0,40.0,49.0
VA,2017-07,0.0,0.0,0.0,0.0,07,2017,162.0,148.0,173.0,236.0,296.0,85.0,73.0
VA,2017-08,2.0,1771.0,1386.0,129.0,08,2017,515.0,781.0,668.0,616.0,529.0,83.0,96.0
VA,2017-09,0.0,0.0,0.0,0.0,09,2017,486.0,513.0,517.0,587.0,728.0,108.0,88.0
VA,2017-10,0.0,0.0,0.0,0.0,10,2017,587.0,618.0,485.0,470.0,443.0,43.0,47.0
VA,2017-11,1.0,1131.0,1031.0,98.0,11,2017,450.0,445.0,522.0,445.0,340.0,28.0,31.0
VA,2017-12,0.0,0.0,0.0,0.0,12,2017,369.0,395.0,492.0,362.0,533.0,46.0,51.0
VA,2018-01,0.0,0.0,0.0,0.0,01,2018,396.0,576.0,477.0,355.0,373.0,32.0,20.0
VA,2018-02,0.0,0.0,0.0,0.0,02,2018,391.0,379.0,279.0,330.0,392.0,39.0,47.0
VA,2018-03,1.0,820.0,1042.0,104.0,03,2018,393.0,400.0,283.0,333.0,439.0,87.0,32.0
VA,2018-04,0.0,0.0,0.0,0.0,04,2018,390.0,334.0,305.0,283.0,270.0,36.0,48.0
VA,2018-05,0.0,0.0,0.0,0.0,05,2018,261.0,401.0,425.0,368.0,325.0,44.0,32.0
VA,2018-06,3.0,734.0,978.0,88.0,06,2018,264.0,309.0,354.0,379.0,389.0,44.0,64.0
VA,2018-07,0.0,0.0,0.0,0.0,07,2018,548.0,439.0,354.0,354.0,308.0,57.0,70.0
VA,2018-08,0.0,0.0,0.0,0.0,08,2018,287.0,300.0,382.0,497.0,448.0,51.0,64.0
VA,2018-09,0.0,0.0,0.0,0.0,09,2018,427.0,480.0,410.0,365.0,417.0,106.0,102.0
VA,2018-10,0.0,0.0,0.0,0.0,10,2018,729.0,781.0,734.0,486.0,560.0,101.0,111.0
VA,2018-11,0.0,0.0,0.0,0.0,11,2018,577.0,613.0,456.0,496.0,570.0,130.0,162.0
VA,2018-12,0.0,0.0,0.0,0.0,12,2018,590.0,430.0,374.0,427.0,475.0,185.0,197.0
VA,2019-01,0.0,0.0,0.0,0.0,01,2019,396.0,513.0,498.0,542.0,395.0,94.0,129.0
VA,2019-02,0.0,0.0,0.0,0.0,02,2019,418.0,435.0,466.0,454.0,380.0,127.0,59.0
VA,2019-03,0.0,0.0,0.0,0.0,03,2019,397.0,416.0,443.0,427.0,429.0,83.0,70.0
VA,2019-04,2.0,1467.0,768.0,119.0,04,2019,392.0,529.0,429.0,385.0,435.0,95.0,91.0
VA,2019-05,0.0,0.0,0.0,0.0,05,2019,348.0,385.0,540.0,431.0,433.0,116.0,133.0
VA,2019-06,0.0,0.0,0.0,0.0,06,2019,346.0,300.0,284.0,342.0,313.0,123.0,109.0
VA,2019-07,0.0,0.0,0.0,0.0,07,2019,444.0,460.0,422.0,280.0,357.0,76.0,87.0
VA,2019-08,1.0,1085.0,752.0,106.0,08,2019,309.0,357.0,328.0,384.0,418.0,79.0,69.0
VA,2019-09,1.0,957.0,667.0,77.0,09,2019,356.0,314.0,283.0,233.0,363.0,70.0,83.0
VA,2019-10,2.0,1142.0,891.0,126.0,10,2019,298.0,436.0,454.0,416.0,344.0,94.0,119.0
VA,2019-11,1.0,1068.0,783.0,75.0,11,2019,292.0,366.0,335.0,271.0,433.0,147.0,83.0
VA,2019-12,3.0,1178.0,794.0,142.0,12,2019,496.0,450.0,320.0,297.0,292.0,104.0,158.0
DC,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,2016-04,0.0,0.0,0.0,0.0,04,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,2016-05,0.0,0.0,0.0,0.0,05,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,2016-06,0.0,0.0,0.0,0.0,06,2016,6.0,7.0,7.0,9.0,4.0,0.0,0.0
DC,2016-07,0.0,0.0,0.0,0.0,07,2016,5.0,14.0,8.0,13.0,8.0,2.0,4.0
DC,2016-08,0.0,0.0,0.0,0.0,08,2016,21.0,11.0,16.0,6.0,10.0,0.0,3.0
DC,2016-09,0.0,0.0,0.0,0.0,09,2016,6.0,15.0,15.0,22.0,10.0,3.0,0.0
DC,2016-10,0.0,0.0,0.0,0.0,10,2016,11.0,11.0,10.0,10.0,5.0,2.0,1.0
DC,2016-11,0.0,0.0,0.0,0.0,11,2016,13.0,23.0,38.0,13.0,7.0,1.0,3.0
DC,2016-12,0.0,0.0,0.0,0.0,12,2016,14.0,17.0,15.0,27.0,8.0,0.0,0.0
DC,2017-01,0.0,0.0,0.0,0.0,01,2017,10.0,27.0,9.0,11.0,15.0,6.0,1.0
DC,2017-02,0.0,0.0,0.0,0.0,02,2017,10.0,12.0,24.0,15.0,17.0,0.0,0.0
DC,2017-03,0.0,0.0,0.0,0.0,03,2017,9.0,4.0,13.0,12.0,16.0,6.0,2.0
DC,2017-04,0.0,0.0,0.0,0.0,04,2017,3.0,18.0,10.0,8.0,5.0,3.0,6.0
DC,2017-05,0.0,0.0,0.0,0.0,05,2017,11.0,10.0,10.0,7.0,5.0,0.0,2.0
DC,2017-06,0.0,0.0,0.0,0.0,06,2017,6.0,7.0,11.0,8.0,4.0,0.0,3.0
DC,2017-07,0.0,0.0,0.0,0.0,07,2017,10.0,6.0,12.0,5.0,6.0,0.0,2.0
DC,2017-08,0.0,0.0,0.0,0.0,08,2017,19.0,18.0,25.0,5.0,11.0,0.0,0.0
DC,2017-09,0.0,0.0,0.0,0.0,09,2017,13.0,16.0,14.0,18.0,12.0,0.0,4.0
DC,2017-10,0.0,0.0,0.0,0.0,10,2017,7.0,18.0,6.0,17.0,5.0,0.0,0.0
DC,2017-11,0.0,0.0,0.0,0.0,11,2017,14.0,8.0,14.0,10.0,3.0,2.0,2.0
DC,2017-12,0.0,0.0,0.0,0.0,12,2017,16.0,15.0,21.0,28.0,19.0,3.0,3.0
DC,2018-01,0.0,0.0,0.0,0.0,01,2018,16.0,27.0,27.0,20.0,17.0,1.0,1.0
DC,2018-02,0.0,0.0,0.0,0.0,02,2018,24.0,34.0,34.0,16.0,11.0,1.0,4.0
DC,2018-03,0.0,0.0,0.0,0.0,03,2018,19.0,18.0,10.0,29.0,10.0,0.0,0.0
DC,2018-04,0.0,0.0,0.0,0.0,04,2018,10.0,29.0,15.0,15.0,22.0,0.0,2.0
DC,2018-05,0.0,0.0,0.0,0.0,05,2018,8.0,39.0,19.0,13.0,11.0,1.0,4.0
DC,2018-06,0.0,0.0,0.0,0.0,06,2018,21.0,15.0,22.0,14.0,8.0,1.0,4.0
DC,2018-07,0.0,0.0,0.0,0.0,07,2018,17.0,4.0,10.0,14.0,8.0,2.0,2.0
DC,2018-08,0.0,0.0,0.0,0.0,08,2018,7.0,11.0,14.0,9.0,5.0,1.0,0.0
DC,2018-09,0.0,0.0,0.0,0.0,09,2018,11.0,10.0,16.0,15.0,7.0,2.0,4.0
DC,2018-10,0.0,0.0,0.0,0.0,10,2018,16.0,12.0,16.0,8.0,13.0,3.0,0.0
DC,2018-11,0.0,0.0,0.0,0.0,11,2018,10.0,14.0,13.0,5.0,8.0,3.0,0.0
DC,2018-12,0.0,0.0,0.0,0.0,12,2018,14.0,12.0,8.0,9.0,19.0,0.0,7.0
DC,2019-01,0.0,0.0,0.0,0.0,01,2019,17.0,13.0,21.0,29.0,18.0,2.0,2.0
DC,2019-02,0.0,0.0,0.0,0.0,02,2019,20.0,22.0,34.0,35.0,19.0,2.0,4.0
DC,2019-03,0.0,0.0,0.0,0.0,03,2019,27.0,26.0,39.0,37.0,20.0,0.0,3.0
DC,2019-04,0.0,0.0,0.0,0.0,04,2019,30.0,39.0,26.0,22.0,34.0,3.0,2.0
DC,2019-05,0.0,0.0,0.0,0.0,05,2019,26.0,31.0,27.0,30.0,36.0,3.0,4.0
DC,2019-06,0.0,0.0,0.0,0.0,06,2019,24.0,41.0,24.0,28.0,26.0,3.0,3.0
DC,2019-07,0.0,0.0,0.0,0.0,07,2019,28.0,24.0,35.0,31.0,24.0,2.0,3.0
DC,2019-08,0.0,0.0,0.0,0.0,08,2019,21.0,18.0,23.0,22.0,18.0,2.0,1.0
DC,2019-09,1.0,67.0,22.0,11.0,09,2019,21.0,21.0,15.0,17.0,14.0,6.0,7.0
DC,2019-10,0.0,0.0,0.0,0.0,10,2019,26.0,25.0,23.0,15.0,17.0,3.0,2.0
DC,2019-11,0.0,0.0,0.0,0.0,11,2019,8.0,10.0,13.0,17.0,3.0,2.0,4.0
DC,2019-12,0.0,0.0,0.0,0.0,12,2019,27.0,27.0,15.0,18.0,15.0,3.0,7.0
DE,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2016-03,0.0,0.0,0.0,0.0,03,2016,5.0,0.0,1.0,1.0,0.0,0.0,1.0
DE,2016-04,0.0,0.0,0.0,0.0,04,2016,7.0,1.0,3.0,5.0,0.0,0.0,2.0
DE,2016-05,0.0,0.0,0.0,0.0,05,2016,6.0,0.0,1.0,1.0,5.0,2.0,1.0
DE,2016-06,0.0,0.0,0.0,0.0,06,2016,5.0,2.0,4.0,7.0,12.0,4.0,3.0
DE,2016-07,0.0,0.0,0.0,0.0,07,2016,6.0,6.0,3.0,2.0,0.0,10.0,3.0
DE,2016-08,0.0,0.0,0.0,0.0,08,2016,3.0,8.0,1.0,5.0,9.0,8.0,3.0
DE,2016-09,0.0,0.0,0.0,0.0,09,2016,3.0,2.0,4.0,10.0,8.0,1.0,2.0
DE,2016-10,0.0,0.0,0.0,0.0,10,2016,14.0,4.0,3.0,2.0,6.0,2.0,1.0
DE,2016-11,0.0,0.0,0.0,0.0,11,2016,14.0,8.0,6.0,8.0,5.0,3.0,1.0
DE,2016-12,0.0,0.0,0.0,0.0,12,2016,3.0,7.0,3.0,5.0,7.0,1.0,0.0
DE,2017-01,0.0,0.0,0.0,0.0,01,2017,9.0,3.0,3.0,7.0,4.0,0.0,0.0
DE,2017-02,0.0,0.0,0.0,0.0,02,2017,6.0,8.0,2.0,2.0,6.0,2.0,3.0
DE,2017-03,0.0,0.0,0.0,0.0,03,2017,4.0,1.0,6.0,4.0,3.0,1.0,1.0
DE,2017-04,0.0,0.0,0.0,0.0,04,2017,5.0,3.0,4.0,6.0,5.0,1.0,1.0
DE,2017-05,0.0,0.0,0.0,0.0,05,2017,9.0,8.0,7.0,10.0,10.0,6.0,0.0
DE,2017-06,0.0,0.0,0.0,0.0,06,2017,3.0,11.0,4.0,7.0,9.0,4.0,3.0
DE,2017-07,0.0,0.0,0.0,0.0,07,2017,5.0,5.0,12.0,9.0,8.0,5.0,4.0
DE,2017-08,0.0,0.0,0.0,0.0,08,2017,10.0,17.0,29.0,35.0,21.0,3.0,2.0
DE,2017-09,0.0,0.0,0.0,0.0,09,2017,34.0,38.0,14.0,42.0,29.0,2.0,6.0
DE,2017-10,0.0,0.0,0.0,0.0,10,2017,29.0,22.0,22.0,7.0,34.0,3.0,1.0
DE,2017-11,0.0,0.0,0.0,0.0,11,2017,17.0,39.0,11.0,27.0,11.0,2.0,10.0
DE,2017-12,0.0,0.0,0.0,0.0,12,2017,22.0,24.0,30.0,23.0,33.0,2.0,1.0
DE,2018-01,0.0,0.0,0.0,0.0,01,2018,14.0,27.0,28.0,8.0,14.0,2.0,4.0
DE,2018-02,0.0,0.0,0.0,0.0,02,2018,34.0,21.0,21.0,18.0,31.0,3.0,6.0
DE,2018-03,0.0,0.0,0.0,0.0,03,2018,26.0,42.0,36.0,41.0,48.0,0.0,5.0
DE,2018-04,0.0,0.0,0.0,0.0,04,2018,38.0,17.0,20.0,18.0,10.0,9.0,6.0
DE,2018-05,0.0,0.0,0.0,0.0,05,2018,36.0,34.0,29.0,37.0,43.0,13.0,10.0
DE,2018-06,0.0,0.0,0.0,0.0,06,2018,13.0,25.0,24.0,18.0,32.0,15.0,13.0
DE,2018-07,0.0,0.0,0.0,0.0,07,2018,31.0,24.0,14.0,19.0,14.0,3.0,11.0
DE,2018-08,0.0,0.0,0.0,0.0,08,2018,13.0,23.0,24.0,22.0,20.0,0.0,0.0
DE,2018-09,0.0,0.0,0.0,0.0,09,2018,9.0,11.0,7.0,3.0,9.0,1.0,4.0
DE,2018-10,0.0,0.0,0.0,0.0,10,2018,45.0,28.0,47.0,28.0,28.0,5.0,4.0
DE,2018-11,2.0,102.0,11.0,28.0,11,2018,27.0,31.0,35.0,16.0,26.0,4.0,4.0
DE,2018-12,0.0,0.0,0.0,0.0,12,2018,39.0,20.0,29.0,23.0,36.0,9.0,9.0
DE,2019-01,0.0,0.0,0.0,0.0,01,2019,20.0,25.0,35.0,23.0,33.0,2.0,0.0
DE,2019-02,0.0,0.0,0.0,0.0,02,2019,14.0,18.0,17.0,15.0,25.0,6.0,1.0
DE,2019-03,0.0,0.0,0.0,0.0,03,2019,14.0,11.0,13.0,14.0,22.0,0.0,3.0
DE,2019-04,0.0,0.0,0.0,0.0,04,2019,37.0,29.0,32.0,21.0,18.0,5.0,2.0
DE,2019-05,0.0,0.0,0.0,0.0,05,2019,17.0,17.0,29.0,24.0,32.0,2.0,4.0
DE,2019-06,0.0,0.0,0.0,0.0,06,2019,27.0,31.0,21.0,25.0,33.0,0.0,1.0
DE,2019-07,0.0,0.0,0.0,0.0,07,2019,58.0,25.0,27.0,11.0,17.0,0.0,12.0
DE,2019-08,0.0,0.0,0.0,0.0,08,2019,31.0,29.0,24.0,18.0,24.0,2.0,2.0
DE,2019-09,0.0,0.0,0.0,0.0,09,2019,29.0,19.0,16.0,16.0,22.0,0.0,2.0
DE,2019-10,0.0,0.0,0.0,0.0,10,2019,31.0,25.0,35.0,38.0,21.0,1.0,2.0
DE,2019-11,0.0,0.0,0.0,0.0,11,2019,41.0,33.0,42.0,31.0,53.0,0.0,0.0
DE,2019-12,1.0,148.0,12.0,4.0,12,2019,48.0,41.0,17.0,24.0,23.0,4.0,8.0
TX,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
